country_code,region_name,iata,airport
US,Colorado,FNL,Northern Colorado Regional Airport
US,Colorado,GJT,Grand Junction Regional Airport (Walker Field)
US,Colorado,GUC,Gunnison-Crested Butte Regional Airport
US,Colorado,GWS,Glenwood Springs Municipal Airport
US,Colorado,GXY,Greeley-Weld County Airport
US,Colorado,HDN,Yampa Valley Airport
US,Colorado,LAA,Lamar Municipal Airport
US,Colorado,LIC,Limon Municipal Airport
US,Colorado,LXV,Lake County Airport
US,Colorado,MTJ,Montrose Regional Airport
US,Colorado,PGO,Stevens Field
US,Colorado,PUB,Pueblo Memorial Airport
US,Colorado,RIL,Garfield County Regional Airport
US,Colorado,RNG,Rangely Airport
US,Colorado,SBS,Steamboat Springs Airport (Bob Adams Field)
US,Colorado,SLT,Harriet Alexander Field
US,Colorado,STK,Sterling Municipal Airport
US,Colorado,TAD,Perry Stokes Airport
US,Colorado,TEX,Telluride Regional Airport
US,Colorado,WBU,Boulder Municipal Airport
US,Colorado,WPO,North Fork Valley Airport
US,Connecticut,BDL,Bradley International Airport
US,Connecticut,BDR,Igor I. Sikorsky Memorial Airport
US,Connecticut,DXR,Danbury Municipal Airport
US,Connecticut,GON,Groton-New London Airport
US,Connecticut,HFD,Hartford-Brainard Airport
US,Connecticut,HVN,Tweed New Haven Airport
US,Connecticut,OXC,Waterbury-Oxford Airport
US,Delaware,DOV,Dover Air Force Base
US,Delaware,GED,Delaware Coastal Airport
US,Delaware,ILG,Wilmington Airport (New Castle Airport)
US,Florida,AAF,Apalachicola Regional Airport
US,Florida,APF,Naples Municipal Airport
US,Florida,AVO,Avon Park Executive Airport
US,Florida,BCT,Boca Raton Airport
US,Florida,BOW,Bartow Municipal Airport
US,Florida,CDK,George T. Lewis Airport
US,Florida,CEW,Bob Sikes Airport
US,Florida,CLW,Clearwater Air Park
US,Florida,COF,Patrick Air Force Base
US,Florida,COI,Merritt Island Airport
US,Florida,CRG,Jacksonville Executive at Craig Airport
US,Florida,CTY,Cross City Airport
US,Florida,DAB,Daytona Beach International Airport
US,Florida,DSI,Destin Executive Airport
US,Florida,ECP,Northwest Florida Beaches International Airport
US,Florida,EGI,Duke Field (Eglin Auxiliary Field 3)
US,Florida,EYW,Key West International Airport
US,Florida,FLL,Fort Lauderdale-Hollywood International Airport
US,Florida,FMY,Page Field
US,Florida,FPR,St. Lucie County International Airport
US,Florida,FPY,Perry-Foley Airport
US,Florida,FXE,Fort Lauderdale Executive Airport
US,Florida,GIF,Winter Haven's Gilbert Airport
US,Florida,GNV,Gainesville Regional Airport
US,Florida,HST,Homestead Air Reserve Base
US,Florida,HWO,North Perry Airport
US,Florida,IMM,Immokalee Regional Airport
US,Florida,ISM,Kissimmee Gateway Airport
US,Florida,JAX,Jacksonville International Airport
US,Florida,KYO,Tampa North Aero Park
US,Florida,LAL,Lakeland Linder International Airport
US,Florida,LCQ,Lake City Gateway Airport
US,Florida,LEE,Leesburg International Airport
US,Florida,LNA,Palm Beach County Park Airport
US,Florida,MCF,MacDill Air Force Base
US,Florida,MCO,Orlando International Airport
US,Florida,MIA,Miami International Airport
US,Florida,MLB,Orlando Melbourne International Airport
US,Florida,MPB,Miami Seaplane Base
US,Florida,MRK,Marco Island Airport
US,Florida,MTH,Florida Keys Marathon Airport
US,Florida,NEN,NOLF Whitehouse
US,Florida,NIP,NAS Jacksonville (Towers Field)
US,Florida,NPA,NAS Pensacola (Forrest Sherman Field)
US,Florida,NQX,NAS Key West (Boca Chica Field)
US,Florida,NRB,NS Mayport (Admiral David L. McDonald Field)
US,Florida,NSE,NAS Whiting Field - North
US,Florida,NUN,NOLF Saufley Field
US,Florida,OBE,Okeechobee County Airport
US,Florida,OCA,Ocean Reef Club Airport
US,Florida,OCF,Ocala International Airport (Jim Taylor Field)
US,Florida,OPF,Miami-Opa Locka Executive Airport
US,Florida,ORL,Orlando Executive Airport
US,Florida,PAM,Tyndall Air Force Base
US,Florida,PBI,Palm Beach International Airport
US,Florida,PGD,Punta Gorda Airport
US,Florida,PHK,Palm Beach County Glades Airport
US,Florida,PIE,St. Pete-Clearwater International Airport
US,Florida,PNS,Pensacola International Airport
US,Florida,PPM,Pompano Beach Airpark
US,Florida,RSW,Southwest Florida International Airport
US,Florida,SEF,Sebring Regional Airport
US,Florida,SFB,Orlando Sanford International Airport
US,Florida,SPG,Albert Whitted Airport
US,Florida,SRQ,Sarasota-Bradenton International Airport
US,Florida,SUA,Witham Field
US,Florida,TIX,Space Coast Regional Airport
US,Florida,TLH,Tallahassee International Airport
US,Florida,TMB,Miami Executive Airport
US,Florida,TNT,Dade-Collier Training and Transition Airport
US,Florida,TPA,Tampa International Airport
US,Florida,TPF,Peter O. Knight Airport
US,Florida,UST,Northeast Florida Regional Airport
US,Florida,VNC,Venice Municipal Airport
US,Florida,VPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base
US,Florida,VQQ,Cecil Airport
US,Florida,VRB,Vero Beach Regional Airport
US,Florida,ZPH,Zephyrhills Municipal Airport
US,Georgia,ABY,Southwest Georgia Regional Airport
US,Georgia,AGS,Augusta Regional Airport at Bush Field
US,Georgia,AHN,Athens Ben Epps Airport
US,Georgia,ATL,Hartsfield-Jackson Atlanta International Airport
US,Georgia,AYS,Waycross-Ware County Airport
US,Georgia,BGE,Decatur County Industrial Air Park
US,Georgia,BQK,Brunswick Golden Isles Airport
US,Georgia,CSG,Columbus Airport
US,Georgia,DBN,W. H. 'Bud' Barron Airport
US,Georgia,DNL,Daniel Field
US,Georgia,DNN,Dalton Municipal Airport
US,Georgia,FTY,Fulton County Airport (Charlie Brown Field)
US,Georgia,GVL,Lee Gilmer Memorial Airport
US,Georgia,LGC,LaGrange Callaway Airport
US,Georgia,LIY,MidCoast Regional Airport at Wright Army Airfield
US,Georgia,LSF,Lawson Army Airfield
US,Georgia,LZU,Gwinnett County Airport (Briscoe Field)
US,Georgia,MAC,Macon Downtown Airport
US,Georgia,MCN,Middle Georgia Regional Airport
US,Georgia,MGE,Dobbins Air Reserve Base
US,Georgia,MGR,Moultrie Municipal Airport
US,Georgia,MLJ,Baldwin County Airport
US,Georgia,MQW,Telfair-Wheeler Airport
US,Georgia,MUL,Spence Airport
US,Georgia,PDK,DeKalb-Peachtree Airport
US,Georgia,PIM,Harris County Airport
US,Georgia,RMG,Richard B. Russell Airport
US,Georgia,SAV,Savannah/Hilton Head International Airport
US,Georgia,SSI,Malcolm McKinnon Airport
US,Georgia,SVN,Hunter Army Airfield
US,Georgia,SYV,Sylvester Airport
US,Georgia,TBR,Statesboro-Bulloch County Airport
US,Georgia,TMA,Henry Tift Myers Airport
US,Georgia,TOC,Toccoa Airport (R.G. LeTourneau Field)
US,Georgia,TVI,Thomasville Regional Airport
US,Georgia,VAD,Moody Air Force Base
US,Georgia,VDI,Vidalia Regional Airport
US,Georgia,VLD,Valdosta Regional Airport
US,Georgia,WDR,Barrow County Airport
US,Georgia,WRB,Robins Air Force Base
US,Hawaii,BKH,Barking Sands PMRF
US,Hawaii,BSF,Bradshaw Army Airfield
US,Hawaii,FTI,Fitiuta Airport
US,Hawaii,HDH,Dillingham Airfield
US,Hawaii,HHI,Wheeler Army Airfield
US,Hawaii,HNL,Daniel K. Inouye International Airport
US,Hawaii,HNM,Hana Airport
US,Hawaii,HPV,Princeville Airport
US,Hawaii,ITO,Hilo International Airport
US,Hawaii,JHM,Kapalua Airport
US,Hawaii,JRF,Kalaeloa Airport (John Rodgers Field)
US,Hawaii,KOA,Kona International Airport at Keahole
US,Hawaii,LIH,Lihue Airport
US,Hawaii,LNY,Lanai Airport
US,Hawaii,LUP,Kalaupapa Airport
US,Hawaii,MDY,Henderson Field
US,Hawaii,MKK,Molokai Airport
US,Hawaii,MUE,Waimea-Kohala Airport
US,Hawaii,NGF,MCAS Kaneohe Bay
US,Hawaii,OGG,Kahului Airport
US,Hawaii,PAK,Port Allen Airport
US,Hawaii,UPP,Upolu Airport
US,Hawaii,WKL,Waikoloa Heliport
US,Idaho,BOI,Boise Air Terminal (Gowen Field)
US,Idaho,BYI,Burley Municipal Airport
US,Idaho,CHL,Challis Airport
US,Idaho,COE,Coeur d'Alene Airport
US,Idaho,DBS,Dubois Municipal Airport
US,Idaho,GNG,Gooding Municipal Airport
US,Idaho,ICS,Cascade Airport
US,Idaho,IDA,Idaho Falls Regional Airport
US,Idaho,IDH,Idaho County Airport
US,Idaho,LWS,Lewiston-Nez Perce County Airport
US,Idaho,MLD,Malad City Airport
US,Idaho,MUO,Mountain Home Air Force Base
US,Idaho,MYL,McCall Municipal Airport
US,Idaho,PIH,Pocatello Regional Airport
US,Idaho,RXE,Rexburg-Madison County Airport
US,Idaho,SMN,Lemhi County Airport
US,Idaho,SUN,Friedman Memorial Airport
US,Idaho,TWF,Magic Valley Regional Airport (Joslin Field)
US,Illinois,ALN,St. Louis Regional Airport
US,Illinois,AUZ,Aurora Municipal Airport
US,Illinois,BDF,Rinkenberger RLA Airport
US,Illinois,BLV,MidAmerica St. Louis Airport / Scott Air Force Base
US,Illinois,BMI,Central Illinois Regional Airport
US,Illinois,CIR,Cairo Regional Airport
US,Illinois,CMI,University of Illinois Willard Airport
US,Illinois,CPS,St. Louis Downtown Airport
US,Illinois,DEC,Decatur Airport
US,Illinois,DNV,Vermilion Regional Airport
US,Illinois,DPA,DuPage Airport
US,Illinois,DVN,Davenport Municipal Airport
US,Illinois,ENL,Centralia Municipal Airport
US,Illinois,EOK,Keokuk Municipal Airport
US,Illinois,FEP,Albertus Airport
US,Illinois,GBG,Galesburg Municipal Airport
US,Illinois,GRE,Greenville Airport
US,Illinois,HSB,Harrisburg-Raleigh Airport
US,Illinois,IJX,Jacksonville Municipal Airport
US,Illinois,IKK,Greater Kankakee Airport
US,Illinois,JOT,Joliet Regional Airport
US,Illinois,LOT,Lewis University Airport
US,Illinois,LWV,Lawrenceville-Vincennes International Airport
US,Illinois,MDH,Southern Illinois Airport
US,Illinois,MDW,Chicago Midway International Airport
US,Illinois,MLI,Quad City International Airport
US,Illinois,MQB,Macomb Municipal Airport
US,Illinois,MTO,Coles County Memorial Airport
US,Illinois,MVN,Mount Vernon Airport
US,Illinois,MWA,Williamson County Regional Airport
US,Illinois,OLY,Olney-Noble Airport
US,Illinois,ORD,Chicago O'Hare International Airport
US,Illinois,PIA,General Wayne A. Downing Peoria International Airport
US,Illinois,RFD,Chicago Rockford International Airport
US,Illinois,SAR,Sparta Community Airport (Hunter Field)
US,Illinois,SLO,Salem-Leckrone Airport
US,Illinois,SPI,Abraham Lincoln Capital Airport
US,Illinois,SQI,Whiteside County Airport (Jos. H. Bittorf Field)
US,Illinois,UGN,Waukegan National Airport
US,Illinois,UIN,Quincy Regional Airport (Baldwin Field)
US,Illinois,VLA,Vandalia Municipal Airport
US,Illinois,VYS,Illinois Valley Regional Airport (Walter A. Duncan Field)
US,Indiana,AID,Anderson Municipal Airport (Darlington Field)
US,Indiana,ANQ,Tri-State Steuben County Airport
US,Indiana,BFR,Virgil I. Grissom Municipal Airport
US,Indiana,BMG,Monroe County Airport
US,Indiana,CEV,Mettel Field
US,Indiana,CLU,Columbus Municipal Airport
US,Indiana,EKI,Elkhart Municipal Airport
US,Indiana,EVV,Evansville Regional Airport
US,Indiana,FRH,French Lick Municipal Airport
US,Indiana,FWA,Fort Wayne International Airport
US,Indiana,GBI,Kalaburagi Airport
US,Indiana,GFD,Pope Field
US,Indiana,GSH,Goshen Municipal Airport
US,Indiana,GUS,Grissom Air Reserve Base
US,Indiana,HLB,Hillenbrand Industries Airport
US,Indiana,HNB,Huntingburg Airport
US,Indiana,IND,Indianapolis International Airport
US,Indiana,KKT,Kentland Municipal Airport
US,Indiana,LAF,Purdue University Airport
US,Indiana,LPO,La Porte Municipal Airport
US,Indiana,MDN,Madison Municipal Airport
US,Indiana,MGC,Michigan City Municipal Airport
US,Indiana,MIE,Delaware County Regional Airport
US,Indiana,MZZ,Marion Municipal Airport
US,Indiana,OKK,Kokomo Municipal Airport
US,Indiana,OTN,Ed-Air Airport
US,Indiana,PLY,Plymouth Municipal Airport
US,Indiana,RCR,Fulton County Airport
US,Indiana,RID,Richmond Municipal Airport
US,Indiana,RNZ,Jasper County Airport
US,Indiana,SBN,South Bend International Airport
US,Indiana,SER,Freeman Municipal Airport
US,Indiana,SIV,Sullivan County Airport
US,Indiana,SMD,Smith Field
US,Indiana,VPZ,Porter County Regional Airport
US,Iowa,AIO,Atlantic Municipal Airport
US,Iowa,ALO,Waterloo Regional Airport
US,Iowa,AMW,Ames Municipal Airport
US,Iowa,AXG,Algona Municipal Airport
US,Iowa,BNW,Boone Municipal Airport
US,Iowa,BRL,Southeast Iowa Regional Airport
US,Iowa,CBF,Council Bluffs Municipal Airport
US,Iowa,CCY,Northeast Iowa Regional Airport
US,Iowa,CID,The Eastern Iowa Airport
US,Iowa,CIN,Arthur N. Neu Airport
US,Iowa,CSQ,Creston Municipal Airport
US,Iowa,CWI,Clinton Municipal Airport
US,Iowa,DBQ,Dubuque Regional Airport
US,Iowa,DEH,Decorah Municipal Airport
US,Iowa,DNS,Denison Municipal Airport
US,Iowa,DSM,Des Moines International Airport
US,Iowa,EBS,Webster City Municipal Airport
US,Iowa,EFW,Jefferson Municipal Airport
US,Iowa,EST,Estherville Municipal Airport
US,Iowa,FFL,Fairfield Municipal Airport
US,Iowa,FMS,Fort Madison Municipal Airport
US,Iowa,FOD,Fort Dodge Regional Airport
US,Iowa,FXY,Forest City Municipal Airport
US,Iowa,HPT,Hampton Municipal Airport
US,Iowa,HUD,Humboldt Municipal Airport
US,Iowa,ICL,Schenck Field
US,Iowa,IDG,Ida Grove Municipal Airport
US,Iowa,IFA,Iowa Falls Municipal Airport
US,Iowa,IOW,Iowa City Municipal Airport
US,Iowa,LRJ,Le Mars Municipal Airport
US,Iowa,MCW,Mason City Municipal Airport
US,Iowa,MIW,Marshalltown Municipal Airport
US,Iowa,MPZ,Mount Pleasant Municipal Airport
US,Iowa,MUT,Muscatine Municipal Airport
US,Iowa,MXO,Monticello Regional Airport
US,Iowa,OMA,Eppley Airfield
US,Iowa,OOA,Oskaloosa Municipal Airport
US,Iowa,OTM,Ottumwa Regional Airport
US,Iowa,POH,Pocahontas Municipal Airport
US,Iowa,PRO,Perry Municipal Airport
US,Iowa,RTL,Spirit Lake Municipal Airport
US,Iowa,SLB,Storm Lake Municipal Airport
US,Iowa,SPW,Spencer Municipal Airport
US,Iowa,SUX,Sioux Gateway Airport (Colonel Bud Day Field)
US,Iowa,TNU,Newton Municipal Airport
US,Iowa,UKN,Waukon Municipal Airport
US,Kansas,ANY,Anthony Municipal Airport
US,Kansas,BEC,Beech Factory Airport
US,Kansas,CBK,Colby Municipal Airport (Shalz Field)
US,Kansas,CEA,Cessna Aircraft Field
US,Kansas,CFV,Coffeyville Municipal Airport
US,Kansas,CNK,Blosser Municipal Airport
US,Kansas,CNU,Chanute Martin Johnson Airport
US,Kansas,DDC,Dodge City Regional Airport
US,Kansas,EDK,Captain Jack Thomas/El Dorado Airport
US,Kansas,EMP,Emporia Municipal Airport
US,Kansas,EWK,Newton City/County Airport
US,Kansas,FLV,Sherman Army Airfield
US,Kansas,FOE,Topeka Regional Airport
US,Kansas,FRI,Marshall Army Airfield
US,Kansas,FSK,Fort Scott Municipal Airport
US,Kansas,GBD,Great Bend Municipal Airport
US,Kansas,GCK,Garden City Regional Airport
US,Kansas,GLD,Goodland Municipal Airport (Renner Field)
US,Kansas,HLC,Hill City Municipal Airport
US,Kansas,HUT,Hutchinson Municipal Airport
US,Kansas,HYS,Hays Regional Airport
US,Kansas,IAB,McConnell Air Force Base
US,Kansas,ICT,Wichita Dwight D. Eisenhower National Airport
US,Kansas,IDP,Independence Municipal Airport
US,Kansas,JCI,New Century AirCenter
US,Kansas,LBL,Liberal Mid-America Regional Airport
US,Kansas,LWC,Lawrence Regional Airport
US,Kansas,LYO,Lyons-Rice County Municipal Airport
US,Kansas,MHK,Manhattan Regional Airport
US,Kansas,MPR,McPherson Airport
US,Kansas,OJC,Johnson County Executive Airport
US,Kansas,PPF,Tri-City Airport
US,Kansas,PTS,Atkinson Municipal Airport
US,Kansas,PTT,Pratt Regional Airport
US,Kansas,RSL,Russell Municipal Airport
US,Kansas,SLN,Salina Regional Airport
US,Kansas,TOP,Philip Billard Municipal Airport
US,Kansas,WLD,Strother Field
US,Kentucky,BRY,Samuels Field
US,Kentucky,BWG,Bowling Green-Warren County Regional Airport
US,Kentucky,CEY,Murray-Calloway County Airport
US,Kentucky,CVG,Cincinnati/Northern Kentucky International Airport
US,Kentucky,EKX,Elizabethtown Regional Airport (Addington Field)
US,Kentucky,FFT,Capital City Airport
US,Kentucky,FTK,Godman Army Airfield
US,Kentucky,GLW,Glasgow Municipal Airport
US,Kentucky,HOP,Campbell Army Airfield
US,Kentucky,LEX,Blue Grass Airport
US,Kentucky,LOU,Bowman Field
US,Kentucky,LOZ,London-Corbin Airport (Magee Field)
US,Kentucky,OWB,Owensboro-Daviess County Airport
US,Kentucky,PAH,Barkley Regional Airport
US,Kentucky,PVL,Pike County Airport
US,Kentucky,SDF,Louisville International Airport (Standiford Field)
US,Kentucky,SME,Lake Cumberland Regional Airport
US,Louisiana,AEX,Alexandria International Airport
US,Louisiana,ARA,Acadiana Regional Airport
US,Louisiana,BAD,Barksdale Air Force Base
US,Louisiana,BCS,Southern Seaplane Airport
US,Louisiana,BTR,Baton Rouge Metropolitan Airport (Ryan Field)
US,Louisiana,BXA,George R. Carr Memorial Air Field
US,Louisiana,CWF,Chennault International Airport
US,Louisiana,DRI,Beauregard Regional Airport
US,Louisiana,DTN,Shreveport Downtown Airport
US,Louisiana,ESF,Esler Airfield (Esler Regional Airport)
US,Louisiana,HUM,Houma-Terrebonne Airport
US,Louisiana,LCH,Lake Charles Regional Airport
US,Louisiana,LFT,Lafayette Regional Airport
US,Louisiana,MLU,Monroe Regional Airport
US,Louisiana,MSY,Louis Armstrong New Orleans International Airport
US,Louisiana,NBG,NAS JRB New Orleans (Alvin Callender Field)
US,Louisiana,NEW,Lakefront Airport
US,Louisiana,OPL,St. Landry Parish Airport (Ahart Field)
US,Louisiana,POE,Polk Army Airfield
US,Louisiana,PTN,Harry P. Williams Memorial Airport
US,Louisiana,RSN,Ruston Regional Airport
US,Louisiana,SHV,Shreveport Regional Airport
US,Louisiana,UCE,Eunice Airport
US,Maine,AUG,Augusta State Airport
US,Maine,BGR,Bangor International Airport
US,Maine,BHB,Hancock County-Bar Harbor Airport
US,Maine,CAR,Caribou Municipal Airport
US,Maine,FRY,Eastern Slopes Regional Airport
US,Maine,HUL,Houlton International Airport
US,Maine,ISS,Wiscasset Airport
US,Maine,LEW,Auburn/Lewiston Municipal Airport
US,Maine,LIZ,Loring International Airport
US,Maine,MLT,Millinocket Municipal Airport
US,Maine,NHZ,Brunswick Executive Airport
US,Maine,OLD,Old Town Municipal Airport and Seaplane Base (Dewitt Field)
US,Maine,OWK,Central Maine Airport of Norridgewock
US,Maine,PNN,Princeton Municipal Airport
US,Maine,PQI,Northern Maine Regional Airport at Presque Isle
US,Maine,PWM,Portland International Jetport
US,Maine,RKD,Knox County Regional Airport
US,Maine,SFM,Sanford Seacoast Regional Airport
US,Maine,WFK,Northern Aroostook Regional Airport
US,Maine,WVL,Waterville Robert LaFleur Airport
US,Maryland,ADW,Andrews Field (Andrews Air Force Base)
US,Maryland,ANP,Lee Airport
US,Maryland,APG,Phillips Army Airfield
US,Maryland,BWI,Baltimore/Washington International Airport
US,Maryland,CBE,Greater Cumberland Regional Airport
US,Maryland,CGE,Cambridge-Dorchester Airport
US,Maryland,CGS,College Park Airport
US,Maryland,ESN,Easton Airport (Newnam Field)
US,Maryland,FDK,Frederick Municipal Airport
US,Maryland,FME,Tipton Airport
US,Maryland,GAI,Montgomery County Airpark
US,Maryland,HGR,Hagerstown Regional Airport (Richard A. Henson Field)
US,Maryland,LTW,St. Mary's County Regional Airport (Captain Walter Francis Duke Regional Airport)
US,Maryland,MTN,Martin State Airport
US,Maryland,NHK,NAS Patuxent River (Trapnell Field)
US,Maryland,OCE,Ocean City Municipal Airport
US,Maryland,SBY,Salisbury-Ocean City-Wicomico Regional Airport
US,Massachusetts,ACK,Nantucket Memorial Airport
US,Massachusetts,ARE,Antonio (Nery) Juarbe Pol Airport
US,Massachusetts,BAF,Westfield-Barnes Regional Airport
US,Massachusetts,BED,Laurence G. Hanscom Field
US,Massachusetts,BOS,Logan International Airport
US,Massachusetts,BQN,Rafael Hernandez Airport
US,Massachusetts,BVY,Beverly Municipal Airport
US,Massachusetts,CPX,Benjamin Rivera Noriega Airport
US,Massachusetts,EWB,New Bedford Regional Airport
US,Massachusetts,FAJ,Diego Jimenez Torres Airport
US,Massachusetts,FMH,Otis Air National Guard Base
US,Massachusetts,GBR,Walter J. Koladza Airport
US,Massachusetts,GDM,Gardner Municipal Airport
US,Massachusetts,HUC,Humacao Airport
US,Massachusetts,HYA,Barnstable Municipal Airport (Boardman/Polando Field)
US,Massachusetts,LWM,Lawrence Municipal Airport
US,Massachusetts,MAZ,Eugenio Maria de Hostos Airport
US,Massachusetts,MMN,Minute Man Air Field
US,Massachusetts,MVY,Martha's Vineyard Airport
US,Massachusetts,MXG,Marlboro Airport
US,Massachusetts,NRR,Jose Aponte de la Torre Airport
US,Massachusetts,ORH,Worcester Regional Airport
US,Massachusetts,OWD,Norwood Memorial Airport
US,Massachusetts,PMX,Metropolitan Airport
US,Massachusetts,PSF,Pittsfield Municipal Airport
US,Massachusetts,PVC,Provincetown Municipal Airport
US,Massachusetts,PYM,Plymouth Municipal Airport
US,Massachusetts,UWA,Ware Airport
US,Massachusetts,VQS,Antonio Rivera Rodriguez Airport
US,Michigan,ACB,Antrim County Airport
US,Michigan,ADG,Lenawee County Airport
US,Michigan,AMN,Gratiot Community Airport
US,Michigan,APN,Alpena County Regional Airport
US,Michigan,ARB,Ann Arbor Municipal Airport
US,Michigan,AZO,Kalamazoo/Battle Creek International Airport
US,Michigan,BEH,Southwest Michigan Regional Airport
US,Michigan,BTL,W. K. Kellogg Airport
US,Michigan,CAD,Wexford County Airport
US,Michigan,CIU,Chippewa County International Airport
US,Michigan,CMX,Houghton County Memorial Airport
US,Michigan,DRE,Drummond Island Airport
US,Michigan,DTW,Detroit Metro Wayne County Airport
US,Michigan,ECA,Iosco County Airport
US,Michigan,ESC,Delta County Airport
US,Michigan,FNT,Bishop International Airport
US,Michigan,GDW,Gladwin Zettel Memorial Airport
US,Michigan,GLR,Gaylord Regional Airport
US,Michigan,GRR,Gerald R. Ford International Airport
US,Michigan,HAI,Three Rivers Municipal Airport (Dr. Haines Flying Field)
US,Michigan,HLM,Park Township Airport
US,Michigan,HTL,Roscommon County-Blodgett Memorial Airport
US,Michigan,IMT,Ford Airport
US,Michigan,IRS,Kirsch Municipal Airport
US,Michigan,ISQ,Schoolcraft County Airport
US,Michigan,IWD,Gogebic-Iron County Airport
US,Michigan,JXN,Jackson County Airport (Reynolds Field)
US,Michigan,LAN,Capital Region International Airport
US,Michigan,LDM,Mason County Airport
US,Michigan,MBL,Manistee County Blacker Airport
US,Michigan,MBS,MBS International Airport
US,Michigan,MCD,Mackinac Island Airport
US,Michigan,MKG,Muskegon County Airport
US,Michigan,MNM,Menominee-Marinette Twin County Airport
US,Michigan,MOP,Mount Pleasant Municipal Airport
US,Michigan,MQT,Sawyer International Airport
US,Michigan,MTC,Selfridge Air National Guard Base
US,Michigan,NLE,Jerry Tyler Memorial Airport
US,Michigan,OSC,Oscoda-Wurtsmith Airport
US,Michigan,PHN,St. Clair County International Airport
US,Michigan,PLN,Pellston Regional Airport (Emmet County)
US,Michigan,PTK,Oakland County International Airport
US,Michigan,RCT,Nartron Field
US,Michigan,TVC,Cherry Capital Airport
US,Michigan,TZC,Tuscola Area Airport
US,Michigan,WBK,West Branch Community Airport
US,Michigan,WBR,Roben-Hood Airport
US,Minnesota,AEL,Albert Lea Municipal Airport
US,Minnesota,AUM,Austin Municipal Airport
US,Minnesota,AXN,Alexandria Municipal Airport (Chandler Field)
US,Minnesota,BBB,Benson Municipal Airport
US,Minnesota,BDE,Baudette International Airport
US,Minnesota,BJI,Bemidji Regional Airport
US,Minnesota,BRD,Brainerd Lakes Regional Airport
US,Minnesota,CKN,Crookston Municipal Airport (Kirkwood Field)
US,Minnesota,DLH,Duluth International Airport
US,Minnesota,DTL,Detroit Lakes Airport (Wething Field)
US,Minnesota,EVM,Eveleth-Virginia Municipal Airport
US,Minnesota,FBL,Faribault Municipal Airport
US,Minnesota,FCM,Flying Cloud Airport
US,Minnesota,FFM,Fergus Falls Municipal Airport (Einar Mickelson Field)
US,Minnesota,FRM,Fairmont Municipal Airport
US,Minnesota,GPZ,Grand Rapids-Itasca County Airport (Gordon Newstrom Field)
US,Minnesota,GRM,Grand Marais/Cook County Airport
US,Minnesota,HIB,Range Regional Airport
US,Minnesota,ILL,Willmar Municipal Airport (John L. Rice Field)
US,Minnesota,INL,Falls International Airport
US,Minnesota,LYU,Ely Municipal Airport
US,Minnesota,MIC,Crystal Airport
US,Minnesota,MJQ,Jackson Municipal Airport
US,Minnesota,MKT,Mankato Regional Airport
US,Minnesota,MML,Southwest Minnesota Regional Airport (Marshall/Ryan Field)
US,Minnesota,MOX,Morris Municipal Airport
US,Minnesota,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field)
US,Minnesota,MVE,Montevideo-Chippewa County Airport
US,Minnesota,MWM,Windom Municipal Airport
US,Minnesota,NSL,Slayton Municipal Airport
US,Minnesota,ONA,Winona Municipal Airport (Max Conrad Field)
US,Minnesota,OTG,Worthington Municipal Airport
US,Minnesota,OWA,Owatonna Degner Regional Airport
US,Minnesota,PKD,Park Rapids Municipal Airport (Konshok Field)
US,Minnesota,ROX,Roseau Municipal Airport (Rudy Billberg Field)
US,Minnesota,RRT,Warroad International Memorial Airport (Swede Carlson Field)
US,Minnesota,RST,Rochester International Airport
US,Minnesota,RWF,Redwood Falls Municipal Airport
US,Minnesota,STC,St. Cloud Regional Airport
US,Minnesota,STP,St. Paul Downtown Airport (Holman Field)
US,Minnesota,SYN,Stanton Airfield
US,Minnesota,TVF,Thief River Falls Regional Airport
US,Minnesota,ULM,New Ulm Municipal Airport
US,Mississippi,BIX,Keesler Air Force Base
US,Mississippi,CBM,Columbus Air Force Base
US,Mississippi,CKM,Fletcher Field
US,Mississippi,CRX,Roscoe Turner Airport
US,Mississippi,DXE,Bruce Campbell Field
US,Mississippi,GLH,Mid-Delta Regional Airport
US,Mississippi,GPT,Gulfport-Biloxi International Airport
US,Mississippi,GTR,Golden Triangle Regional Airport
US,Mississippi,GWO,Greenwood-Leflore Airport
US,Mississippi,HBG,Hattiesburg Bobby L. Chain Municipal Airport
US,Mississippi,HEZ,Natchez-Adams County Airport (Hardy-Anders Field)
US,Mississippi,HKS,Hawkins Field
US,Mississippi,JAN,Jackson-Evers International Airport
US,Mississippi,LMS,Louisville Winston County Airport
US,Mississippi,LUL,Hesler-Noble Field
US,Mississippi,MCB,McComb-Pike County Airport (John E. Lewis Field)
US,Mississippi,MEI,Meridian Regional Airport (Key Field)
US,Mississippi,MMS,Selfs Airport
US,Mississippi,OLV,Olive Branch Airport
US,Mississippi,OSX,Kosciusko-Attala County Airport
US,Mississippi,PCU,Poplarville-Pearl River County Airport
US,Mississippi,PGL,Trent Lott International Airport
US,Mississippi,PIB,Hattiesburg-Laurel Regional Airport
US,Mississippi,RFK,Rollang Field
US,Mississippi,TUP,Tupelo Regional Airport
US,Mississippi,UBS,Columbus-Lowndes County Airport
US,Mississippi,UOX,University-Oxford Airport
US,Mississippi,UTM,Tunica Municipal Airport
US,Mississippi,VKS,Vicksburg Municipal Airport
